电影Id,标题,年份,评分,星级人数,评论数,评论,海报,头像,用户名,排名,年份,地区,类型,主演
26289144,滚蛋吧！肿瘤君,2015,7.4,3.5,458294,作为一个癌症患者，我没什么好说的。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2259298553.jpg,https://img9.doubanio.com/icon/up2274261-235.jpg,付玲,18.0,2015 ,,, 韩延 2015 
34874432,花束般的恋爱,2021,8.6,4.5,828738,靠消费主义维系的恋爱是抵抗不了资本主义秩序的。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2868462052.jpg,https://img3.doubanio.com/icon/up165107070-7.jpg,雪山夜叉,205.0,2021 ,,, 土井裕泰 2021 
1292679,春光乍泄,1997,9.0,4.5,708396,我敲诈你，人质是我自己,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p465939041.jpg,https://img3.doubanio.com/icon/up4160048-17.jpg,小红帽,94.0,1997 ,,, 王家卫 1997 
26280528,从你的全世界路过,2016,5.3,2.5,373237,其实看我大重庆美景也是不错的,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2382076389.jpg,https://img2.doubanio.com/icon/u123419758-1.jpg,阿拉贝拉,0.0,2016 ,,, 张一白 2016 
3821067,一代宗师,2013,8.2,4.0,688988,张震练了两年，拿了冠军，就为了这三场戏，牛逼,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2217557172.jpg,https://img2.doubanio.com/icon/up1042441-31.jpg,思郁,16.0,2013 ,,, 王家卫 2013 
2268359,暮光之城,2008,7.6,4.0,538236,总之他俩很养眼。。。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2601335410.jpg,https://img1.doubanio.com/icon/up2836679-219.jpg,sssecret。,7.0,2008 ,,, 凯瑟琳·哈德威克 2008 
1292274,幸福终点站,2004,8.8,4.5,642211,我在维克多身上看到了阿甘的影子~~,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2181698213.jpg,https://img1.doubanio.com/icon/up1577739-80.jpg,战国客,146.0,2004 ,,, 史蒂文·斯皮尔伯格 2004 
25870084,重返20岁,2015,7.1,3.5,438028,合家欢电影，好看好听。杨子姗演的很棒。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2216353367.jpg,https://img3.doubanio.com/icon/up3481706-2.jpg,moonlight,14.0,2015 ,,, 陈正道 2015 
1303394,青蛇,1993,8.6,4.5,601825,作为一个性格被阉割的男人，青蛇那一剑捅得好！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2923862788.jpg,https://img9.doubanio.com/icon/up2504060-5.jpg,光年‖影视歌三栖民工,215.0,1993 ,,, 徐克 1993 
1291545,大鱼,2003,8.8,4.5,627186,我怎么没有感动？因为我没有父亲。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p692813374.jpg,https://img9.doubanio.com/icon/up2093566-194.jpg,海心,158.0,2003 ,,, 蒂姆·波顿 2003 
1305164,甜蜜蜜,1996,8.9,4.5,671925,每次看完这种片子，都觉得像过了一辈子那么长,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2223011274.jpg,https://img3.doubanio.com/icon/up1993926-42.jpg,王xx,103.0,1996 ,,, 陈可辛 1996 
1291990,爱在日落黄昏时,2004,8.9,4.5,652759,欲买桂花同载酒，终不似，少年游。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2191788134.jpg,https://img1.doubanio.com/icon/up1025094-38.jpg,亚比煞,112.0,2004 ,,, 理查德·林克莱特 2004 
20376577,小时代,2013,5.0,2.5,455208,笑死 一点都不悬浮 上海纪实片🤣,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2004121607.jpg,https://img9.doubanio.com/icon/up189825871-4.jpg,王遗风,27.0,2013 ,,, 郭敬明 2013 
26683723,后来的我们,2018,5.9,3.0,379902,井柏然的表演值5星,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2520456502.jpg,https://img2.doubanio.com/icon/up153486893-1.jpg,郁闷的天空,0.0,2018 ,,, 刘若英 2018 
25779217,诛仙1,2019,4.5,2.5,741564,碧瑶比想象中的好 挺搞笑的电影 好多熟悉面孔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2567346094.jpg,https://img3.doubanio.com/icon/up179903078-12.jpg,肚子填不饱,1.0,2019 ,,, 程小东 2019 
1309199,史密斯夫妇,2005,7.8,4.0,568162,朱莉的性感无人能及,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1677402144.jpg,https://img3.doubanio.com/icon/up1303121-363.jpg,Miss Lucky,6.0,2005 ,,, 道格·里曼 2005 
6973376,致我们终将逝去的青春,2013,6.5,3.5,504496,"你在青春期，一天几片E？
赵老湿，我也要吃神奇丸！！",https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1935067049.jpg,https://img9.doubanio.com/icon/up2625939-745.jpg,SuperValu大尉,16.0,2013 ,,, 杨子姗 赵又廷2013 
2135981,画皮,2008,6.8,3.5,473401,觉得周迅的演技越来越好。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p462058001.jpg,https://img3.doubanio.com/icon/up2363647-143.jpg,Toughcookie,13.0,2008 ,,, 陈嘉上 钱永强 2008 
30269016,半个喜剧,2019,7.3,3.5,579478,除了真实且微妙地展示这个社会的龃龉外，更令人惊喜的是这部电影里对影像化的尝试：莫默与孙同在眼镜店里隔着展柜对话的那场戏，镜子用的真妙啊。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2576482356.jpg,https://img1.doubanio.com/icon/up4403626-338.jpg,托尼·王大拿,17.0,2019 ,,, 周申 刘露 2019 
2124724,不能说的秘密,2007,8.2,4.0,547800,"回到未来与你相见，
来到过去与你重逢",https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2167453893.jpg,https://img9.doubanio.com/icon/up2763975-164.jpg,高歌,3.0,2007 ,,, 周杰伦 2007 
1305690,阿飞正传,1990,8.5,4.5,563781,总有一些人以为自己是鸟。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2525770523.jpg,https://img1.doubanio.com/icon/up1135169-79.jpg,掀桌超人,16.0,1990 ,,, 王家卫 1990 
4305436,志明与春娇,2010,7.9,4.0,509757,我知道你喜欢我 所以我才喜欢你的,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1456854668.jpg,https://img3.doubanio.com/icon/up1695146-82.jpg,bryce,18.0,2010 ,,, 彭浩翔 2010 
24879858,分手大师,2014,5.2,2.5,366650,还行吧，就是搞笑,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2188112867.jpg,https://img3.doubanio.com/icon/up145733113-3.jpg,洛漓淅,25.0,2014 ,,, 俞白眉 邓超 2014 
1292287,新龙门客栈,1992,8.7,4.5,510644,当年看到最后把甄子丹的脚剃成骨头的时候我还吓了一跳,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1421018669.jpg,https://img9.doubanio.com/icon/up1359301-4.jpg,MaTown,222.0,1992 ,,, 李惠民 1992 
1432146,钢铁侠,2008,8.4,4.0,660426,"想起一个人,铁臂阿木童.",https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2196695849.jpg,https://img2.doubanio.com/icon/up1043499-101.jpg,Kaito,12.0,2008 ,,, 乔恩·费儒 2008 
3025375,奇异博士,2016,7.6,4.0,624119,答应我一定要去看3D的好吗？,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2368783674.jpg,https://img9.doubanio.com/icon/up5487795-35.jpg,丿去丿去,23.0,2016 ,,, 斯科特·德瑞克森 2016 
10741834,复仇者联盟2：奥创纪元,2015,7.5,4.0,537911,没有了洛基这个小基仔真是觉得即墨如雪啊,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2229594647.jpg,https://img9.doubanio.com/icon/up3418303-4.jpg,小呆,25.0,2015 ,,, 乔斯·韦登 2015 
25815034,湄公河行动,2016,8.0,4.0,794471,就是恳求以后留条活狗,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2380677316.jpg,https://img1.doubanio.com/icon/up3922191-528.jpg,PixelGirl,8.0,2016 ,,, 林超贤 2016 
7065154,银河护卫队,2014,8.1,4.0,564422,26 年超长使用寿命的 sony walkman，当然要高呼索尼大法好,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2183582386.jpg,https://img1.doubanio.com/icon/up1563045-109.jpg,陈永仁,12.0,2014 ,,, 詹姆斯·古恩 2014 
1291571,指环王1：护戒使者,2001,9.1,4.5,956643,于我，魔戒永远是不可逾越的史诗。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2197698335.jpg,https://img3.doubanio.com/icon/up1146556-93.jpg,sherry Q,55.0,2001 ,,, 彼得·杰克逊 2001 
26925317,动物世界,2018,7.1,3.5,576250,真文明，以为会是大逃杀，结果是大家一起做数学题。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2525528688.jpg,https://img2.doubanio.com/icon/up42136258-31.jpg,艺艺艺仔,11.0,2018 ,,, 韩延 2018 
1291843,黑客帝国,1999,9.1,4.5,946943,其中的哲学影响我的哲学道路,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p451926968.jpg,https://img9.doubanio.com/icon/up2392862-44.jpg,麻木粮姜,54.0,1999 ,,, 莉莉·沃卓斯基 拉娜·沃卓斯基 1999 
3066739,钢铁侠2,2010,7.7,4.0,455797,耐心看完字幕，不出意料有彩蛋。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1441141314.jpg,https://img9.doubanio.com/icon/up1049139-115.jpg,卢十四,24.0,2010 ,,, 乔恩·费儒 2010 
25820460,美国队长3,2016,7.9,4.0,489492,史上最风骚的梅姨,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2324472359.jpg,https://img9.doubanio.com/icon/up1064115-96.jpg,汽车大师,16.0,2016 ,,, 安东尼·罗素 乔·罗素 2016 
24753477,蜘蛛侠：英雄归来,2017,7.3,3.5,458761,第二个彩蛋简直了。不剧透了自己体会,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2497756471.jpg,https://img3.doubanio.com/icon/up53179231-7.jpg,shiki,6.0,2017 ,,, 乔恩·沃茨 2017 
3231742,钢铁侠3,2013,7.9,4.0,452185,看来以后决不能随便放别人鸽子。。,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1955027201.jpg,https://img3.doubanio.com/icon/up3291491-77.jpg,MASK™,1.0,2013 ,,, 沙恩·布莱克 2013 
26636712,蚁人2：黄蜂女现身,2018,7.2,3.5,462142,妈妈实在太美了……,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2529389608.jpg,https://img3.doubanio.com/icon/up47187537-32.jpg,蚂蚁玛丽_,7.0,2018 ,,, 佩顿·里德 2018 
26366496,邪不压正,2018,7.0,3.5,740214,这部才是姜文所有片子里最需要放开了解读的,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2526297221.jpg,https://img1.doubanio.com/icon/up51665133-208.jpg,沒回合,10.0,2018 ,,, 姜文 2018 
10604086,封神第一部：朝歌风云,2023,7.7,4.0,1287856,哪吒和杨戬你俩能否分头行动🤣,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2895465725.jpg,https://img2.doubanio.com/icon/up238208724-11.jpg,Ayls,5.0,2023 ,,, 乌尔善 2023 
6390823,美国队长2,2014,8.1,4.0,472547,锅盖侠2:开挂的人生,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2169912867.jpg,https://img2.doubanio.com/icon/up75434556-1.jpg,愿倾听,14.0,2014 ,,, 安东尼·罗素 乔·罗素 2014 
1866473,蚁人,2015,7.7,4.0,466944,求购同款钥匙链,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2242302551.jpg,https://img1.doubanio.com/icon/up1046444-9.jpg,伞保护协会,20.0,2015 ,,, 佩顿·里德 2015 
2138838,美国队长,2011,7.2,3.5,405262,感谢爆米花机，炸完人人都可以做肌肉超人！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1182659238.jpg,https://img3.doubanio.com/icon/up1105218-42.jpg,Pop Quizzer,0.0,2011 ,,, 乔·庄斯顿 2011 
25937854,银河护卫队2,2017,8.0,4.0,502953,"I am Groot, I am Groot. I am Groot...I am Groooooooooooot!",https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2440935591.jpg,https://img2.doubanio.com/icon/up42136258-31.jpg,艺艺艺仔,13.0,2017 ,,, 詹姆斯·古恩 2017 
1291552,指环王3：王者无敌,2003,9.3,4.5,906860,要是让peter jackson来拍西游记，会怎样？？,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2642829472.jpg,https://img9.doubanio.com/icon/up1083363-136.jpg,susu/苏酱,32.0,2003 ,,, 彼得·杰克逊 2003 
26336252,碟中谍6：全面瓦解,2018,8.1,4.0,535349,不需要等上十年或二十年，这部电影现在就是经典!,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2529365085.jpg,https://img3.doubanio.com/icon/up128604688-2.jpg,MotionPicture,13.0,2018 ,,, 克里斯托弗·麦奎里 2018 
1291572,指环王2：双塔奇兵,2002,9.2,4.5,854008,每次看魔戒都会被奥兰度惊艳到~,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2640236255.jpg,https://img3.doubanio.com/icon/up2007667-212.jpg,颜良辰,47.0,2002 ,,, 彼得·杰克逊 2002 
6390825,黑豹,2018,6.5,3.5,472873,智者建桥，愚者筑墙。因为这句台词加一星。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2512123434.jpg,https://img9.doubanio.com/icon/up76407315-14.jpg,九号停机坪,16.0,2018 ,,, 瑞恩·库格勒 2018 
1866471,雷神,2011,7.2,3.5,366816,你们是不是在欺负国际友人！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2159068249.jpg,https://img1.doubanio.com/icon/up2889558-1129.jpg,A L E X,0.0,2011 ,,, 肯尼思·布拉纳 2011 
26931786,蜘蛛侠：英雄远征,2019,7.6,4.0,625941,猎鹰继承了美队，荷兰弟继承了钢铁侠。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2558293106.jpg,https://img3.doubanio.com/icon/up160539752-72.jpg,🍟,19.0,2019 ,,, 乔恩·沃茨 2019 
25821634,雷神3：诸神黄昏,2017,7.4,3.5,435868,我是雷神托尔，为了北方神的荣耀。。。。。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2493777430.jpg,https://img2.doubanio.com/icon/up92318310-11.jpg,大唐咕噜,5.0,2017 ,,, 塔伊加·维迪提 2017 
1292000,搏击俱乐部,1999,9.0,4.5,971000,我要带我的女朋友去看炸大楼,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1910931622.jpg,https://img9.doubanio.com/icon/up2392862-44.jpg,麻木粮姜,63.0,1999 ,,, 大卫·芬奇 1999 
36151692,周处除三害,2023,8.1,4.0,1175745,通缉榜榜一大哥果然有点东西 把榜三都给忽悠瘸了,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2905021483.jpg,https://img9.doubanio.com/icon/up3255658-24.jpg,普拉蒂尼啃脆梨,4.0,2023 ,,, 黄精甫 2023 
6560058,雷神2：黑暗世界,2013,7.4,3.5,356404,锤与基之歌。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2109235216.jpg,https://img9.doubanio.com/icon/up72719769-5.jpg,清久,0.0,2013 ,,, 阿兰·泰勒 2013 
3395373,蝙蝠侠：黑暗骑士崛起,2012,8.9,4.5,813372,"超过TDK不敢说,但永垂影史是扛扛的.",https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1706428744.jpg,https://img3.doubanio.com/icon/up39058983-2.jpg,无殇,106.0,2012 ,,, 克里斯托弗·诺兰 2012 
26213252,惊奇队长,2019,6.8,3.5,525269,我get到了男观众看漫威的爽感了,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2546360443.jpg,https://img1.doubanio.com/icon/up138819898-9.jpg,丝羽㐱,8.0,2019 ,,, 安娜·波顿 瑞安·弗雷克 2019 
26374197,蜘蛛侠：平行宇宙,2018,8.6,4.5,757858,千万不要当蜘蛛侠的Uncle，会没命的。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2535851348.jpg,https://img3.doubanio.com/icon/up1916681-237.jpg,江湖遠人,243.0,2018 ,,, 鲍勃·佩尔西凯蒂 彼得·拉姆齐 罗德尼·罗斯曼 2018 
4864908,影,2018,7.2,3.5,617159,谁能想到，演得最好的竟然是郑恺…,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2530513100.jpg,https://img9.doubanio.com/icon/up42097517-14.jpg,把噗,6.0,2018 ,,, 张艺谋 2018 
26575103,捉妖记2,2018,4.9,2.5,391134,李宇春太惊艳了！！！胡巴很可爱！适合全家欢！,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2509643816.jpg,https://img9.doubanio.com/icon/up137436394-5.jpg,超爱西瓜瓜瓜,39.0,2018 ,,, 许诚毅 2018 
1783457,功夫熊猫,2008,8.3,4.0,642112,可恨国人拍不出这样的动画片！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1597238857.jpg,https://img1.doubanio.com/icon/up1715179-89.jpg,鱼·无,19.0,2008 ,,, 马克·奥斯本 约翰·斯蒂文森 2008 
24405378,王牌特工：特工学院,2014,8.4,4.0,726255,本片手表道具由名侦探柯南独家赞助播出。,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2218945060.jpg,https://img9.doubanio.com/icon/up30630365-4.jpg,Bill 2.0,9.0,2014 ,,, 马修·沃恩 2014 
1292328,东邪西毒,1994,8.6,4.5,635947,还是最喜欢张曼玉在窗边那几段……,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1982176012.jpg,https://img3.doubanio.com/icon/up1385457-82.jpg,莫沂,216.0,1994 ,,, 王家卫 1994 
3077412,寻龙诀,2015,7.4,3.5,640272,蛮不错的，刘晓庆本色出演加十分！,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2284620292.jpg,https://img1.doubanio.com/icon/up2217677-39.jpg,SingLesinger,11.0,2015 ,,, 乌尔善 2015 
24404677,超体,2014,7.5,4.0,625853,这部电影的伟大之处要等些年才能被普遍注意到。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2201909284.jpg,https://img9.doubanio.com/icon/up1998052-305.jpg,Mona Lishark,19.0,2014 ,,, 吕克·贝松 2014 
1297574,英雄本色,1986,8.6,4.5,606581,能够把握住自己命运的人，就是神,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2504997087.jpg,https://img1.doubanio.com/icon/up1321919-8.jpg,达不溜博士,187.0,1986 ,,, 吴宇森 1986 
1300299,杀人回忆,2003,8.9,4.5,835363,嗨凶手，你也在看这部片吗？送给你的，杀人回忆,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1633113220.jpg,https://img3.doubanio.com/icon/up1125289-57.jpg,狮子人,92.0,2003 ,,, 奉俊昊 2003 
32493124,悬崖之上,2021,7.3,3.5,822159,小兰车站开枪都没人听见真的说不过去啦！,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2638045698.jpg,https://img2.doubanio.com/icon/up48528566-11.jpg,赵敏🤤,11.0,2021 ,,, 张艺谋 2021 
1652592,阿丽塔：战斗天使,2019,7.5,4.0,638366,hugo真的是史上最傻逼男主……,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2535922184.jpg,https://img1.doubanio.com/icon/up65086870-9.jpg,喜儿喂鸭正经地,34.0,2019 ,,, 罗伯特·罗德里格兹 2019 
23761370,速度与激情7,2015,8.4,4.0,510273,猛到反人类，请尽量别买可乐爆米花避免泼洒。,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2919524094.jpg,https://img3.doubanio.com/icon/up2315257-73.jpg,Obtson,9.0,2015 ,,, 温子仁 2015 
26393561,小萝莉的猴神大叔,2015,8.4,4.0,498858,不说了，洗脸去了,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2510956726.jpg,https://img2.doubanio.com/icon/up47022062-11.jpg,韩塞的小粉丝,2.0,2015 ,,, 卡比尔·汗 2015 
26394152,大黄蜂,2018,7.0,3.5,399966,撸猫撸狗都弱爆了，撸铁的妹子才是人生赢家。,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2541662397.jpg,https://img9.doubanio.com/icon/up2228416-54.jpg,咖啡只喝速溶,9.0,2018 ,,, 特拉维斯·奈特 2018 
30444960,信条,2020,7.6,4.0,793249,从敦克尔克开始诺兰搞男同性恋越发纯熟了,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2612061299.jpg,https://img3.doubanio.com/icon/up50060075-13.jpg,节拍器,11.0,2020 ,,, 克里斯托弗·诺兰 2020 
